region,tenure,age,marital,address,income,ed,employ,retire,gender,reside,tollfree,equip,callcard,wireless,longmon,tollmon,equipmon,cardmon,wiremon,longten,tollten,equipten,cardten,wireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,loglong,logtoll,logequi,logcard,logwire,lninc,custcat,churn
1,32,27,1,3,91.0,4,1,0.0,1,3,1,1,1,1,5.5,16.0,42.65,3.75,41.3,189.05,543.15,1247.3,100.0,1269.1,0,1,1,1,1,0,0,1,1,1.704748,2.772589,3.753027,1.321756,3.720862,4.51086,4,1
3,12,22,0,1,23.0,4,0,0.0,0,2,0,0,0,0,4.05,0.0,0.0,0.0,0.0,33.75,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1.398717,3.208825,3.5723445,2.847812,3.594569,3.135494,1,0
1,72,54,1,6,345.0,1,32,0.0,0,2,0,0,1,0,75.45,0.0,0.0,18.25,0.0,5464.6,0.0,0.0,1305.0,0.0,1,0,0,0,0,1,0,1,0,4.32347,3.208825,3.5723445,2.904165,3.594569,5.843544,3,0
3,3,25,1,2,45.0,4,0,0.0,1,2,1,1,0,0,3.0,15.75,31.15,0.0,0.0,9.15,53.05,87.6,0.0,0.0,0,0,0,1,0,0,0,0,1,1.098612,2.75684,3.438814,2.847812,3.594569,3.806662,1,1
1,54,43,0,12,53.0,2,12,0.0,0,1,1,0,1,0,14.35,32.25,0.0,16.75,0.0,775.9,1749.4,0.0,845.0,0.0,1,0,0,0,1,1,1,1,0,2.66375,3.473518,3.5723445,2.818398,3.594569,3.970292,3,0
2,26,26,0,2,14.0,2,6,0.0,1,1,1,1,0,1,7.8,36.5,38.7,0.0,27.9,204.25,884.2,914.5,0.0,764.55,1,0,1,1,1,0,1,1,1,2.054124,3.597312,3.65584,2.847812,3.328627,2.639057,4,1
3,14,36,0,13,67.0,5,4,0.0,1,1,0,1,0,0,14.05,0.0,25.1,0.0,0.0,187.4,0.0,303.6,0.0,0.0,0,0,0,1,0,1,0,0,0,2.642622,3.208825,3.222868,2.847812,3.594569,4.204693,1,0
3,22,51,0,27,49.0,3,1,0.0,0,1,0,1,1,0,9.0,0.0,30.45,17.5,0.0,150.7,0.0,649.1,370.0,0.0,0,0,1,0,0,0,1,0,1,2.197225,3.208825,3.416086,2.862201,3.594569,3.89182,1,0
3,65,47,1,18,37.0,1,15,0.0,1,4,0,0,1,0,19.05,0.0,0.0,14.0,0.0,1174.6,0.0,0.0,900.0,0.0,0,0,0,0,0,0,0,0,0,2.947067,3.208825,3.5723445,2.639057,3.594569,3.610918,1,0
3,26,45,0,18,33.0,1,9,0.0,0,1,1,0,1,0,9.6,24.25,0.0,11.25,0.0,285.35,563.5,0.0,295.0,0.0,0,0,0,0,0,0,0,1,0,2.261763,3.188417,3.5723445,2.420368,3.594569,3.496508,1,0
1,20,37,0,5,46.0,3,10,0.0,1,4,0,1,1,1,4.9,0.0,44.6,6.25,41.35,91.55,0.0,878.0,90.0,815.8,1,1,1,1,1,0,1,1,1,1.589235,3.208825,3.797734,1.832581,3.722072,3.828641,4,0
2,67,60,1,32,93.0,1,21,0.0,0,4,0,1,1,0,18.85,0.0,32.0,42.75,0.0,1200.7,0.0,2189.8,2665.0,0.0,1,0,0,0,0,0,0,0,1,2.936513,3.208825,3.465736,3.755369,3.594569,4.532599,2,0
1,34,55,0,2,48.0,2,11,0.0,0,1,0,0,0,0,4.25,0.0,0.0,0.0,0.0,143.35,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.446919,3.208825,3.5723445,2.847812,3.594569,3.871201,1,0
1,37,54,1,35,183.0,2,22,0.0,0,3,1,0,1,0,7.3,20.5,0.0,7.5,0.0,257.6,769.4,0.0,260.0,0.0,0,0,0,0,1,1,0,1,0,1.987874,3.020425,3.5723445,2.014903,3.594569,5.209486,3,0
2,22,23,1,3,16.0,1,5,0.0,0,4,0,0,1,0,5.4,0.0,0.0,8.5,0.0,120.4,0.0,0.0,205.0,0.0,0,0,0,0,0,0,0,0,0,1.686399,3.208825,3.5723445,2.140066,3.594569,2.772589,1,0
2,5,69,0,0,11.0,2,14,1.0,0,1,1,0,1,0,6.65,9.75,0.0,8.0,0.0,35.2,44.8,0.0,30.0,0.0,0,0,0,0,0,0,0,0,0,1.894617,2.277267,3.5723445,2.079442,3.594569,2.397895,1,0
1,28,31,1,0,42.0,4,5,0.0,1,3,1,0,0,0,12.25,23.75,0.0,0.0,0.0,373.8,674.5,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,2.505526,3.167583,3.5723445,2.847812,3.594569,3.73767,3,0
1,20,41,1,7,67.0,4,14,0.0,1,4,0,0,0,0,7.25,0.0,0.0,0.0,0.0,149.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.981001,3.208825,3.5723445,2.847812,3.594569,4.204693,1,0
3,72,41,0,20,181.0,4,12,0.0,0,1,1,1,1,1,27.3,23.25,69.4,7.75,52.4,1963.95,1645.8,4980.8,520.0,3790.55,1,1,1,1,1,1,0,1,1,3.306887,3.146305,4.239887,2.047693,3.958907,5.198497,4,0
2,30,43,0,18,53.0,4,6,0.0,0,1,0,1,0,0,7.0,0.0,26.8,0.0,0.0,232.9,0.0,738.9,0.0,0.0,0,0,0,1,0,0,0,1,1,1.94591,3.208825,3.288402,2.847812,3.594569,3.970292,1,0
3,71,52,0,17,172.0,2,32,0.0,0,1,1,1,1,1,49.25,41.5,50.9,27.25,68.1,3599.3,3015.6,3469.15,1850.0,4828.2,1,1,1,1,1,1,1,1,0,3.896909,3.725693,3.929863,3.305054,4.220977,5.147494,4,0
2,56,44,0,24,87.0,2,19,0.0,0,1,1,0,1,0,14.75,42.25,0.0,16.25,0.0,822.25,2396.65,0.0,830.0,0.0,0,0,0,0,1,1,1,1,0,2.691243,3.743604,3.5723445,2.788093,3.594569,4.465908,3,0
1,8,29,1,2,21.0,5,0,0.0,0,2,0,1,0,0,4.15,0.0,24.3,0.0,0.0,39.7,0.0,167.05,0.0,0.0,0,0,0,0,0,0,0,0,0,1.423108,3.208825,3.190476,2.847812,3.594569,3.044522,1,1
2,32,65,0,6,9.0,2,30,1.0,1,1,0,0,0,0,6.25,0.0,0.0,0.0,0.0,201.35,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,1.832581,3.208825,3.5723445,2.847812,3.594569,2.197225,2,0
2,46,47,0,22,144.0,3,22,0.0,1,2,1,0,0,0,3.5,28.25,0.0,0.0,0.0,179.95,1284.55,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,1.252763,3.341093,3.5723445,2.847812,3.594569,4.969813,3,1
3,60,45,1,23,117.0,4,11,0.0,0,3,1,1,1,1,12.4,28.0,51.7,19.5,52.9,755.7,1721.25,3035.75,1135.0,3094.65,1,1,1,1,1,1,1,1,1,2.517696,3.332205,3.945458,2.970414,3.968403,4.762174,4,0
2,42,32,1,0,59.0,4,4,0.0,1,6,1,1,1,1,16.7,38.25,53.45,22.75,72.6,681.5,1676.2,2253.95,880.0,2805.75,1,1,1,1,1,1,1,1,0,2.815409,3.644144,3.978747,3.124565,4.284965,4.077537,4,0
3,71,60,1,39,508.0,4,35,0.0,0,4,1,0,1,0,23.55,48.25,0.0,21.0,0.0,1665.6,3474.05,0.0,1465.0,0.0,1,1,1,0,1,1,1,1,0,3.159126,3.876396,3.5723445,3.044522,3.594569,6.230481,4,0
2,72,63,1,40,222.0,2,43,1.0,1,2,1,0,1,0,81.55,62.25,0.0,15.5,0.0,5988.5,4439.25,0.0,1150.0,0.0,1,0,1,0,1,1,1,1,0,4.401216,4.131159,3.5723445,2.74084,3.594569,5.402677,3,0
3,45,66,0,11,87.0,3,25,1.0,1,1,0,0,1,0,6.05,0.0,0.0,21.25,0.0,306.9,0.0,0.0,880.0,0.0,0,0,0,0,1,0,0,0,0,1.800058,3.208825,3.5723445,3.056357,3.594569,4.465908,1,0
3,5,31,0,4,34.0,1,9,0.0,0,1,1,1,1,1,1.6,17.25,31.1,12.75,19.85,6.15,78.85,128.95,60.0,69.9,0,1,0,0,1,1,1,1,0,0.470004,2.847812,3.437208,2.545531,2.988204,3.526361,3,1
2,17,38,1,19,18.0,4,0,0.0,1,4,0,0,0,0,8.55,0.0,0.0,0.0,0.0,162.25,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,2.145931,3.208825,3.5723445,2.847812,3.594569,2.890372,2,0
2,70,55,0,12,65.0,3,24,0.0,0,1,1,0,1,0,26.7,42.75,0.0,20.5,0.0,1874.25,2921.35,0.0,1465.0,0.0,1,1,0,0,1,1,1,1,0,3.284664,3.755369,3.5723445,3.020425,3.594569,4.174387,3,0
3,57,57,1,19,130.0,3,27,0.0,1,2,0,1,1,0,13.55,0.0,30.65,12.75,0.0,849.0,0.0,1761.4,685.0,0.0,1,0,0,1,0,0,0,0,1,2.606387,3.208825,3.422633,2.545531,3.594569,4.867534,2,0
1,20,33,0,13,44.0,3,8,0.0,1,1,0,1,0,0,6.4,0.0,29.05,0.0,0.0,124.45,0.0,550.75,0.0,0.0,1,0,0,0,0,0,1,1,1,1.856298,3.208825,3.369018,2.847812,3.594569,3.78419,2,0
1,72,52,1,21,63.0,1,24,0.0,0,3,1,0,1,0,41.95,25.75,0.0,33.25,0.0,3114.75,1871.95,0.0,2305.0,0.0,1,0,0,0,1,1,1,1,0,3.736478,3.248435,3.5723445,3.504055,3.594569,4.143135,3,0
3,32,50,0,28,57.0,4,20,0.0,0,1,1,0,1,1,4.6,38.5,0.0,37.75,23.5,123.0,1267.1,0.0,1205.0,707.4,0,0,0,0,1,1,1,1,0,1.526056,3.650658,3.5723445,3.630985,3.157,4.043051,3,0
3,22,57,1,7,264.0,1,35,0.0,1,2,0,0,1,0,3.0,0.0,0.0,6.0,0.0,68.35,0.0,0.0,105.0,0.0,0,0,0,0,1,0,1,1,0,1.098612,3.208825,3.5723445,1.791759,3.594569,5.575949,3,0
2,6,24,0,2,28.0,1,5,0.0,0,2,1,0,1,0,4.4,9.0,0.0,28.25,0.0,35.1,57.8,0.0,155.0,0.0,0,0,0,0,1,1,1,1,0,1.481605,2.197225,3.5723445,3.341093,3.594569,3.332205,3,1
3,32,23,1,2,26.0,3,1,0.0,1,6,1,1,1,0,11.0,24.0,31.1,28.25,0.0,325.0,796.95,856.2,880.0,0.0,1,1,0,1,1,1,1,1,0,2.397895,3.178054,3.437208,3.341093,3.594569,3.258097,4,0
1,38,33,0,3,38.0,4,0,0.0,0,1,0,1,1,0,10.95,0.0,27.2,12.25,0.0,412.8,0.0,958.85,465.0,0.0,1,0,0,1,0,0,0,0,1,2.393339,3.208825,3.303217,2.505526,3.594569,3.637586,2,0
1,53,35,0,15,59.0,3,5,0.0,1,1,1,0,1,0,16.85,23.25,0.0,18.5,0.0,888.45,1250.7,0.0,995.0,0.0,0,0,1,0,0,1,1,0,0,2.824351,3.146305,3.5723445,2.917771,3.594569,4.077537,3,0
3,37,76,0,38,117.0,4,21,0.0,1,1,0,0,1,0,7.5,0.0,0.0,6.25,0.0,273.7,0.0,0.0,230.0,0.0,0,0,0,0,0,0,0,0,0,2.014903,3.208825,3.5723445,1.832581,3.594569,4.762174,1,0
1,47,35,1,13,70.0,4,9,0.0,1,2,1,1,0,1,10.75,33.0,47.4,0.0,45.85,551.0,1556.2,2138.25,0.0,2168.4,1,1,1,1,1,1,0,1,1,2.374906,3.496508,3.858622,2.847812,3.825375,4.248495,4,1
3,69,59,0,37,104.0,2,13,0.0,0,1,1,0,1,0,16.0,30.5,0.0,13.75,0.0,1120.75,2104.65,0.0,925.0,0.0,1,1,0,0,1,1,1,1,0,2.772589,3.417727,3.5723445,2.621039,3.594569,4.644391,3,0
3,63,56,0,17,71.0,3,18,0.0,1,1,0,0,1,0,18.4,0.0,0.0,24.75,0.0,1162.9,0.0,0.0,1510.0,0.0,0,0,0,0,0,0,0,1,0,2.912351,3.208825,3.5723445,3.208825,3.594569,4.26268,1,0
1,61,34,1,0,70.0,3,7,0.0,1,3,1,1,1,1,18.85,30.0,51.95,18.75,47.3,1230.7,1820.3,3045.8,1095.0,2840.2,1,1,1,1,1,1,1,1,1,2.936513,3.401197,3.950282,2.931194,3.85651,4.248495,4,1
1,56,38,1,8,56.0,4,10,0.0,0,2,1,1,1,1,25.1,26.75,44.95,11.5,27.4,1418.35,1435.25,2451.85,645.0,1553.5,0,0,1,1,1,1,0,0,1,3.222868,3.286534,3.805551,2.442347,3.310543,4.025352,4,0
3,40,57,1,18,68.0,1,23,0.0,0,2,1,0,0,0,13.35,25.75,0.0,0.0,0.0,572.4,987.7,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,2.591516,3.248435,3.5723445,2.847812,3.594569,4.219508,3,0
2,61,45,0,21,80.0,2,13,0.0,1,1,0,0,1,0,18.1,0.0,0.0,35.25,0.0,1114.75,0.0,0.0,2200.0,0.0,1,0,0,0,0,0,0,0,0,2.895912,3.208825,3.5723445,3.562466,3.594569,4.382027,2,0
2,16,26,0,7,21.0,4,1,0.0,0,6,1,1,0,1,3.55,11.0,44.75,0.0,30.8,56.85,182.25,638.55,0.0,438.4,1,1,1,1,0,0,1,0,1,1.266948,2.397895,3.801091,2.847812,3.427515,3.044522,4,0
2,7,43,0,4,69.0,3,5,0.0,1,1,0,0,0,0,4.45,0.0,0.0,0.0,0.0,36.85,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.492904,3.208825,3.5723445,2.847812,3.594569,4.234107,1,0
3,20,31,1,10,39.0,2,3,0.0,1,2,0,0,0,0,7.75,0.0,0.0,0.0,0.0,148.75,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2.047693,3.208825,3.5723445,2.847812,3.594569,3.663562,1,0
2,35,38,0,7,90.0,2,18,0.0,0,4,1,0,1,0,6.8,17.75,0.0,14.0,0.0,245.95,558.35,0.0,425.0,0.0,1,0,1,1,0,1,0,0,1,1.916923,2.876386,3.5723445,2.639057,3.594569,4.49981,2,0
1,60,37,1,12,64.0,5,1,0.0,1,2,0,0,1,0,14.85,0.0,0.0,17.5,0.0,978.35,0.0,0.0,970.0,0.0,1,0,0,0,0,0,0,0,0,2.698,3.208825,3.5723445,2.862201,3.594569,4.158883,2,0
2,47,25,0,2,28.0,2,6,0.0,0,1,1,1,1,1,7.75,19.75,35.15,17.0,31.15,315.9,859.6,1535.05,770.0,1448.4,0,1,1,0,1,1,1,1,1,2.047693,2.983153,3.559625,2.833213,3.438814,3.332205,4,0
2,33,28,1,3,24.0,2,0,0.0,1,6,0,0,1,0,7.5,0.0,0.0,15.75,0.0,224.25,0.0,0.0,485.0,0.0,0,0,0,0,0,0,0,0,1,2.014903,3.208825,3.5723445,2.75684,3.594569,3.178054,1,0
3,12,34,0,2,44.0,2,7,0.0,0,1,0,0,0,0,4.05,0.0,0.0,0.0,0.0,48.85,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.398717,3.208825,3.5723445,2.847812,3.594569,3.78419,1,0
1,10,31,0,0,32.0,4,7,0.0,1,2,0,1,0,0,5.4,0.0,28.35,0.0,0.0,60.15,0.0,253.35,0.0,0.0,1,0,1,1,0,0,0,0,1,1.686399,3.208825,3.344627,2.847812,3.594569,3.465736,2,1
2,69,33,1,9,52.0,4,9,0.0,1,3,0,0,1,0,29.95,0.0,0.0,29.0,0.0,2142.8,0.0,0.0,1915.0,0.0,1,0,0,0,0,0,1,1,0,3.399529,3.208825,3.5723445,3.367296,3.594569,3.951244,3,0
1,23,20,0,1,15.0,3,0,0.0,1,1,0,0,0,0,7.5,0.0,0.0,0.0,0.0,199.65,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,2.014903,3.208825,3.5723445,2.847812,3.594569,2.70805,2,0
1,53,31,0,10,46.0,3,6,0.0,0,2,1,1,1,0,27.1,18.5,42.5,37.5,0.0,1408.35,935.0,2297.85,2015.0,0.0,1,0,1,1,0,0,0,0,0,3.299534,2.917771,3.749504,3.624341,3.594569,3.828641,2,0
2,60,57,1,14,107.0,2,33,0.0,1,2,1,0,1,1,17.55,30.75,0.0,21.25,46.7,1035.2,1863.15,0.0,1245.0,2640.0,1,0,1,0,1,1,1,1,0,2.865054,3.42589,3.5723445,3.056357,3.843744,4.672829,3,0
2,33,33,0,7,56.0,2,11,0.0,0,1,0,0,1,0,13.45,0.0,0.0,16.0,0.0,470.9,0.0,0.0,470.0,0.0,0,0,0,0,0,1,0,0,0,2.598979,3.208825,3.5723445,2.772589,3.594569,4.025352,1,0
3,67,40,1,21,40.0,4,7,0.0,1,4,0,1,1,1,24.35,0.0,46.6,15.25,37.45,1585.85,0.0,3013.25,1015.0,2396.15,1,1,1,1,1,0,1,0,1,3.192532,3.208825,3.841601,2.72458,3.623007,3.688879,4,0
3,15,38,1,5,56.0,3,13,0.0,0,3,1,0,1,0,5.4,18.0,0.0,15.0,0.0,76.75,274.95,0.0,225.0,0.0,0,0,0,0,1,1,1,0,0,1.686399,2.890372,3.5723445,2.70805,3.594569,4.025352,3,0
3,64,31,1,5,46.0,2,7,0.0,1,4,0,1,1,1,24.15,0.0,34.8,17.75,33.2,1546.55,0.0,2214.1,1115.0,2148.15,1,1,0,1,0,0,1,0,1,3.184284,3.208825,3.549617,2.876386,3.50255,3.828641,2,0
2,46,49,1,13,51.0,2,21,0.0,0,2,0,0,1,0,7.25,0.0,0.0,21.75,0.0,329.95,0.0,0.0,945.0,0.0,0,0,0,0,0,0,0,0,0,1.981001,3.208825,3.5723445,3.079614,3.594569,3.931826,1,1
2,72,60,1,33,12.0,1,20,1.0,0,3,1,0,1,1,53.75,68.5,0.0,10.25,43.95,3776.1,4938.6,0.0,780.0,3102.2,1,1,1,0,1,1,1,1,0,3.984344,4.226834,3.5723445,2.327278,3.783053,2.484907,4,0
1,61,43,1,6,34.0,5,6,0.0,0,3,1,1,1,1,25.05,39.0,56.8,32.75,51.0,1541.9,2536.1,3279.9,1980.0,3182.65,1,1,1,1,1,1,1,1,1,3.220874,3.663562,4.039536,3.488903,3.931826,3.526361,4,1
3,54,27,0,3,27.0,2,6,0.0,1,5,1,1,1,1,12.4,35.0,48.3,5.75,43.5,660.85,1919.75,2484.3,315.0,2259.8,1,1,1,1,1,1,0,1,1,2.517696,3.555348,3.877432,1.7492,3.772761,3.295837,4,0
3,28,36,0,3,42.0,3,7,0.0,1,1,1,0,1,0,12.9,28.25,0.0,14.0,0.0,363.65,820.15,0.0,370.0,0.0,0,0,0,1,1,1,1,1,0,2.557227,3.341093,3.5723445,2.639057,3.594569,3.73767,3,0
2,28,38,0,8,119.0,5,2,0.0,0,3,0,1,0,1,5.05,0.0,46.9,0.0,42.65,141.95,0.0,1262.7,0.0,1189.9,1,1,1,1,0,0,0,1,1,1.619388,3.208825,3.848018,2.847812,3.753027,4.779123,4,1
2,32,43,0,13,146.0,1,27,0.0,1,1,1,0,1,1,18.3,33.5,0.0,15.5,17.45,546.35,1090.65,0.0,510.0,559.45,0,0,0,0,1,1,1,1,0,2.906901,3.511545,3.5723445,2.74084,2.85934,4.983607,3,0
2,52,46,0,17,51.0,2,13,0.0,1,3,0,0,1,0,12.5,0.0,0.0,15.0,0.0,638.7,0.0,0.0,755.0,0.0,1,0,0,0,0,0,0,0,0,2.525729,3.208825,3.5723445,2.70805,3.594569,3.931826,2,0
1,48,62,0,33,86.0,1,22,1.0,1,1,1,1,1,1,16.35,33.5,38.95,18.75,30.6,729.3,1613.6,1763.1,920.0,1408.5,0,1,0,0,1,1,1,1,1,2.794228,3.511545,3.662279,2.931194,3.421,4.454347,3,0
3,52,42,1,17,27.0,3,8,0.0,1,2,1,0,1,0,19.65,31.0,0.0,19.75,0.0,1008.8,1661.3,0.0,1050.0,0.0,0,0,0,1,1,1,1,1,0,2.978077,3.433987,3.5723445,2.983153,3.594569,3.295837,3,0
1,37,43,0,8,38.0,3,9,0.0,0,1,0,0,0,0,8.1,0.0,0.0,0.0,0.0,289.75,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,2.091864,3.208825,3.5723445,2.847812,3.594569,3.637586,2,0
1,41,52,0,26,928.0,3,29,0.0,0,3,1,0,1,0,7.65,25.0,0.0,13.5,0.0,344.0,1060.65,0.0,465.0,0.0,0,1,0,0,1,1,1,1,0,2.034706,3.218876,3.5723445,2.60269,3.594569,6.833032,3,0
2,43,27,1,3,21.0,2,1,0.0,1,3,0,0,1,0,12.65,0.0,0.0,16.5,0.0,558.85,0.0,0.0,760.0,0.0,1,0,0,0,0,0,0,0,0,2.537657,3.208825,3.5723445,2.80336,3.594569,3.044522,2,0
3,67,60,0,24,24.0,1,6,0.0,1,1,0,0,1,0,25.1,0.0,0.0,21.5,0.0,1659.1,0.0,0.0,1530.0,0.0,1,1,0,0,0,0,1,1,0,3.222868,3.208825,3.5723445,3.068053,3.594569,3.178054,3,0
3,61,52,1,30,91.0,1,25,0.0,1,2,0,0,1,0,13.8,0.0,0.0,47.0,0.0,840.15,0.0,0.0,2790.0,0.0,0,0,0,0,0,0,0,0,0,2.624669,3.208825,3.5723445,3.850148,3.594569,4.51086,1,0
3,70,39,1,20,38.0,2,8,0.0,1,4,1,0,1,0,30.3,26.5,0.0,51.25,0.0,2201.0,1981.65,0.0,3450.0,0.0,1,0,0,0,1,0,0,1,0,3.411148,3.277145,3.5723445,3.936716,3.594569,3.637586,3,0
3,44,32,1,1,96.0,4,5,0.0,1,4,1,1,1,1,5.25,22.0,61.95,8.75,57.8,213.45,951.95,2803.5,360.0,2451.6,1,1,1,1,1,1,1,1,1,1.658228,3.091042,4.126328,2.169054,4.056989,4.564348,4,0
3,46,45,0,12,96.0,3,17,0.0,0,1,0,1,1,0,10.95,0.0,24.5,9.75,0.0,504.3,0.0,1032.75,410.0,0.0,1,0,0,1,0,0,0,0,1,2.393339,3.208825,3.198673,2.277267,3.594569,4.564348,2,0
3,39,34,0,2,54.0,3,5,0.0,0,1,0,0,1,0,6.5,0.0,0.0,13.25,0.0,265.45,0.0,0.0,460.0,0.0,0,0,0,0,0,0,0,0,0,1.871802,3.208825,3.5723445,2.583998,3.594569,3.988984,1,0
2,39,59,0,20,1668.0,4,27,0.0,1,1,1,0,0,0,8.2,15.0,0.0,0.0,0.0,303.95,595.6,0.0,0.0,0.0,1,1,0,1,1,1,0,0,0,2.104134,2.70805,3.5723445,2.847812,3.594569,7.419381,2,0
2,50,29,1,10,53.0,4,0,0.0,1,4,1,1,1,1,13.2,46.0,53.15,11.5,46.4,593.35,2412.65,2499.0,540.0,2280.0,1,1,1,0,1,1,1,1,0,2.580217,3.828641,3.973118,2.442347,3.837299,3.970292,4,0
3,5,31,0,1,21.0,3,1,0.0,1,2,0,0,0,0,2.6,0.0,0.0,0.0,0.0,16.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0.955511,3.208825,3.5723445,2.847812,3.594569,3.044522,1,1
2,10,34,0,1,52.0,5,3,0.0,1,1,0,1,0,1,4.3,0.0,32.55,0.0,25.4,47.45,0.0,332.0,0.0,255.7,1,0,0,1,0,0,0,0,1,1.458615,3.208825,3.482777,2.847812,3.234749,3.951244,2,1
1,72,69,0,45,17.0,3,36,1.0,1,1,0,0,1,0,38.2,0.0,0.0,28.25,0.0,2751.65,0.0,0.0,2005.0,0.0,1,0,0,0,0,0,0,0,0,3.642836,3.208825,3.5723445,3.341093,3.594569,2.833213,2,0
2,68,60,0,40,262.0,2,39,0.0,1,1,0,0,1,0,31.6,0.0,0.0,26.0,0.0,2112.25,0.0,0.0,1690.0,0.0,1,0,0,0,1,1,1,0,0,3.453157,3.208825,3.5723445,3.258097,3.594569,5.568345,3,0
3,58,28,0,5,34.0,5,1,0.0,1,1,0,1,1,0,19.9,0.0,41.7,23.75,0.0,1144.6,0.0,2275.7,1335.0,0.0,1,1,1,1,0,0,0,0,1,2.99072,3.208825,3.730501,3.167583,3.594569,3.526361,2,0
3,18,44,1,10,107.0,1,19,0.0,1,7,0,0,0,0,2.25,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.81093,3.208825,3.5723445,2.847812,3.594569,4.672829,1,0
1,65,45,1,25,67.0,5,13,0.0,1,2,1,1,1,0,9.85,20.75,27.65,36.0,0.0,671.2,1391.85,1729.2,2305.0,0.0,1,0,0,0,0,1,0,1,0,2.287471,3.032546,3.319626,3.583519,3.594569,4.204693,3,0
3,8,45,0,1,37.0,4,0,0.0,0,1,0,1,0,0,4.65,0.0,32.05,0.0,0.0,64.45,0.0,207.85,0.0,0.0,1,0,0,1,0,0,0,0,1,1.536867,3.208825,3.467297,2.847812,3.594569,3.610918,2,1
2,1,20,0,1,21.0,2,0,0.0,1,2,0,1,0,0,0.9,0.0,23.85,0.0,0.0,0.9,0.0,23.85,0.0,0.0,0,1,1,0,1,0,0,0,1,-0.105361,3.208825,3.171784,2.847812,3.594569,3.044522,1,1
3,42,58,0,7,22.0,1,4,0.0,1,1,0,0,0,0,3.6,0.0,0.0,0.0,0.0,166.75,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1.280934,3.208825,3.5723445,2.847812,3.594569,3.091042,2,0
1,4,25,1,3,71.0,3,3,0.0,1,5,0,1,0,0,3.6,0.0,28.7,0.0,0.0,14.95,0.0,110.15,0.0,0.0,0,1,0,1,0,0,0,0,1,1.280934,3.208825,3.356897,2.847812,3.594569,4.26268,1,0
3,17,35,0,4,77.0,3,8,0.0,1,1,1,0,0,0,8.1,15.0,0.0,0.0,0.0,144.4,251.1,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,2.091864,2.70805,3.5723445,2.847812,3.594569,4.343805,3,0
2,8,24,1,1,18.0,4,0,0.0,1,5,1,1,1,1,2.95,17.0,39.3,20.0,34.3,16.8,134.25,296.7,165.0,260.8,0,1,1,1,1,1,1,1,1,1.081805,2.833213,3.671225,2.995732,3.535145,2.890372,4,1
1,49,37,1,17,50.0,2,12,0.0,1,2,0,0,1,0,4.2,0.0,0.0,16.5,0.0,243.1,0.0,0.0,800.0,0.0,1,0,0,0,0,0,0,0,0,1.435085,3.208825,3.5723445,2.80336,3.594569,3.912023,2,0
1,56,46,1,21,33.0,4,7,0.0,0,2,0,1,1,0,22.7,0.0,32.9,8.5,0.0,1257.4,0.0,1846.85,525.0,0.0,1,0,0,1,0,0,0,0,1,3.122365,3.208825,3.493473,2.140066,3.594569,3.496508,2,0
1,62,57,1,21,94.0,1,22,0.0,0,2,1,0,1,0,11.95,32.0,0.0,53.0,0.0,757.6,1999.95,0.0,3250.0,0.0,1,0,1,0,1,1,1,1,1,2.480731,3.465736,3.5723445,3.970292,3.594569,4.543295,4,0
2,42,57,1,25,209.0,1,40,0.0,1,4,0,0,1,0,9.45,0.0,0.0,11.0,0.0,383.45,0.0,0.0,475.0,0.0,0,0,0,0,0,0,0,0,0,2.246015,3.208825,3.5723445,2.397895,3.594569,5.342334,1,0
1,13,32,0,7,31.0,4,5,0.0,0,2,1,0,1,1,5.05,35.5,0.0,10.5,23.3,64.85,452.3,0.0,115.0,244.3,0,1,0,0,1,1,1,1,0,1.619388,3.569533,3.5723445,2.351375,3.148453,3.433987,3,0
1,69,46,1,18,66.0,2,19,0.0,0,4,0,0,1,0,21.85,0.0,0.0,46.5,0.0,1589.1,0.0,0.0,3265.0,0.0,1,0,0,0,0,0,0,0,0,3.084201,3.208825,3.5723445,3.839452,3.594569,4.189655,2,0
2,45,59,0,14,51.0,1,15,0.0,0,2,0,0,1,0,5.95,0.0,0.0,5.25,0.0,236.3,0.0,0.0,175.0,0.0,0,0,0,0,0,0,0,0,0,1.783391,3.208825,3.5723445,1.658228,3.594569,3.931826,1,0
